full_group_idd	mzmed	mzmin	mzmax	rtmin	rtmax	npeaks	all_sample_valid	mzmin_full	mzmax_full	rtmin_full	rtmax_full	isotopes	adduct	pcgroup	i
257	578.2613519622	578.2613470691	578.2613568552	961.9034877968	962.563658956	2	1	578.1878051758	578.2638549805	949.8369870862	974.053079506	[181][M+1]+		11	1557271.43762079
421	710.4390569513	710.43891528	710.4391986226	677.4307208693	677.6710029014	2	1	710.3540039063	710.4401245117	664.382174341	690.8110463573	[229][M+1]+		94	2494073.30994495
421	731.4161492848	731.4158640581	731.4164345116	677.0716521338	677.3157366006	2	1	731.2787475586	731.4192504883	664.0308391647	690.8110463573	[232][M]+	[M+Na]+ 708.429	94	2866737.86441408
421	711.4351029041	711.4350396248	711.4351661833	678.1501745855	678.3855226592	2	1	711.2601318359	711.4426879883	664.7301353054	691.7336140203	[229][M+2]+		94	592823.104585597
421	355.2216963496	355.2216962031	355.2216964962	677.4307208693	677.6710029014	2	1	355.0689086914	355.2336730957	664.382174341	690.8110463573		[M+2H]2+ 708.429	94	9165816.26185949
421	709.4360286956	709.4358705275	709.4361868636	677.4307208693	677.6710029014	2	1	709.4353637695	709.436706543	664.382174341	690.8110463573	[229][M]+	[M+H]+ 708.429	94	6694344.84120209
421	753.4005089746	753.4002757671	753.4007421822	675.2967358981	675.5512847738	2	1	753.3981933594	753.4515380859	664.0308391647	684.2756241266		[M+2Na-H]+ 708.429	94	708872.603714624
421	366.2128312702	366.212748575	366.2129139653	677.7905092693	678.0286201842	2	1	366.1598510742	366.2137756348	664.7301353054	691.1770498938		[M+H+Na]2+ 708.429	94	9449696.97625469
421	388.1955728827	388.1954979562	388.1956478091	677.0716521338	677.3157366006	2	1	388.1941833496	388.2550964355	664.382174341	689.3501920687		[M+3Na-H]2+ 708.429	94	4331904.94669862
421	732.4207562452	732.4203996011	732.4211128894	677.4307208693	677.6710029014	2	1	732.2822265625	732.4235229492	664.382174341	690.8110463573	[232][M+1]+		94	1029986.57008468
226	571.381594717	571.3814316735	571.3817577605	603.4374028665	603.4999605832	2	1	571.2821044922	571.3822631836	589.9019657285	616.7553285022	[176][M]+	[M+H]+ 570.371	67	17203576.7044457
226	615.3460115598	615.3459021422	615.3461209773	603.4374028665	603.8567951599	2	1	615.2939453125	615.3471069336	589.9019657285	616.7553285022	[201][M]+	[M+2Na-H]+ 570.371	67	2504438.42657332
226	616.3573625357	616.3571943975	616.357530674	602.3613225931	602.7852592241	2	1	616.3474731445	616.4044189453	589.1612645925	615.6819012833	[201][M+1]+		67	859815.673797022
226	286.1947532879	286.1947041376	286.1948024383	603.4374028665	603.4999605832	2	1	286.1569213867	286.2744140625	589.9019657285	616.7553285022		[M+2H]2+ 570.371	67	13404276.3770103
226	593.3530149974	593.3529768134	593.3530531814	604.8748453773	605.2841043325	2	1	593.2587890625	593.3643798828	591.4015595788	619.2565953488	[196][M]+	[M+Na]+ 570.371	67	3039808.37177527
226	573.3720848603	573.3720816723	573.3720880483	602.7199373053	602.7852592241	2	1	573.2564086914	573.3894042969	588.4238305122	616.3978201767	[176][M+2]+		67	1114785.99202261
226	572.3822975885	572.3821934334	572.3824017435	602.7199373053	602.7852592241	2	1	572.2853393555	572.3857421875	588.4238305122	616.0404515349	[176][M+1]+		67	5402182.02086279
226	594.3674317029	594.3673476509	594.3675157549	603.4374028665	603.4999605832	2	1	594.3651733398	594.3685302734	589.9019657285	616.3986383976	[196][M+1]+		67	721772.087128243
201	572.2355107388	572.2354607699	572.2355607077	1030.3021515075	1031.1023690553	2	1	572.0663452148	572.2366943359	1017.7164995098	1043.0871434344	[175][M+1]+		27	1563395.04107587
201	571.2316919649	571.231475815	571.2319081148	1030.3021515075	1031.1023690553	2	1	571.0628662109	571.233581543	1017.7164995098	1043.0871434344	[175][M]+	[2M+Na]+ 274.125	27	6221702.20104338
201	845.3549430056	845.3548699215	845.3550160897	1030.3021515075	1030.7559338302	2	1	845.3530883789	845.4157714844	1017.7164995098	1043.0871434344	[259][M]+	[3M+Na]+ 274.125	27	1484317.1772904
201	846.3573185658	846.3572731328	846.3573639987	1030.3021515075	1031.1023690553	2	1	846.3557128906	846.3590087891	1017.7164995098	1043.0871434344	[259][M+1]+		27	599364.094221461
201	549.2517715773	549.2516864288	549.2518567258	1030.3021515075	1031.1023690553	2	1	549.1696166992	549.3409423828	1017.7164995098	1043.0871434344		[2M+H]+ 274.125	27	1508253.4801835
201	297.1190316993	297.1189176534	297.1191457451	1029.9548032011	1030.7559338302	2	1	297.0913391113	297.1847229004	1017.0006873795	1043.4402744664		[M+Na]+ 274.125	27	56018143.5771437
201	313.0913136132	313.0909651769	313.0916620496	1031.0012417478	1031.448580502	2	1	313.084777832	313.2380371094	1018.0725043891	1043.7931167865		[M+K]+ 274.125	27	3440689.47399209
201	275.1301708571	275.1300936215	275.1302480926	1030.3021515075	1031.1023690553	2	1	275.1247558594	275.2012023926	1017.3567924234	1043.0871434344		[M+H]+ 274.125	27	7164107.84129524
588	454.2740598413	454.2739935059	454.2741261768	519.2495029774	519.4102817835	2	1	454.2676086426	454.2874145508	506.2426185407	532.5508278918	[114][M+1]+		37	1099015.51840301
588	475.2500071181	475.2498023215	475.2502119146	519.5994812054	519.7605997893	2	1	475.1811523438	475.2960205078	507.3391289825	533.6474847958		[M+2Na-H]+ 430.281	37	1963674.61358637
588	453.2707285707	453.270676206	453.2707809355	518.8964120256	519.4102817835	2	1	453.268737793	453.2831420898	505.5138114844	532.5508278918	[114][M]+	[M+Na]+ 430.281	37	5105112.70188534
588	432.2897719416	432.2896979471	432.2898459361	518.8964120256	519.0586967061	2	1	432.1680908203	432.2914123535	505.5138114844	531.4550282454	[100][M+1]+		37	5046868.90944012
588	431.2869652132	431.2869051531	431.2870252733	518.8964120256	519.4102817835	2	1	431.203704834	431.2878112793	505.8792891332	531.8196355364	[100][M]+	[M+H]+ 430.281	37	23296576.8076888
588	413.2765513009	413.2765095469	413.276593055	517.1501084023	517.6521404678	2	1	413.2663574219	413.2773742676	503.6837122986	530.3627446558	[93][M]+	[M+H-H20]+ 430.281	37	38971146.6580278
588	414.2760233806	414.2759775855	414.2760691756	517.1501084023	517.6521404678	2	1	414.2001953125	414.2816772461	504.4054718645	530.727333348	[93][M+1]+		37	8777490.01128102
220	592.1444477495	592.144413671	592.144481828	81.0653600647	82.2963701065	2	1	592.1433105469	592.2397460938	69.691730483	93.1719890589	[192][M+1]+		15	1620779.23190815
220	285.0862795095	285.0862776138	285.0862814052	81.0653600647	82.2963701065	2	1	285.0829162598	285.1787719727	69.0575210935	93.1719890589		[M+H]+ 284.076 [M+2H]2+ 568.153	15	115778078.863785
220	267.059472629	267.0594516492	267.0594936087	81.3926524733	81.9686376814	2	1	267.058380127	267.1193847656	69.3749998098	93.1719890589		[M+Na]+ 244.07 [M+H-H20]+ 284.076 [M+2Na]2+ 488.14	15	12494851.009107
220	307.0643659153	307.0643476993	307.0643841312	81.3926524733	82.2963701065	2	1	307.0440673828	307.1481018066	70.0089654149	91.7848744824		[M+Na]+ 284.076 [M+2Na]2+ 568.153	15	29611573.5053081
220	591.1414166171	591.1413298447	591.1415033895	81.0653600647	82.2963701065	2	1	591.1207275391	591.2401733398	69.3749998098	93.1719890589	[192][M]+	[2M+Na]+ 284.076 [M+Na]+ 568.153	15	7039537.31092502
658	464.2881279432	464.2880856506	464.2881702359	661.4729217512	661.5427641219	2	1	464.2482910156	464.2935180664	648.4981808269	669.01866965	[119][M+1]+		38	2511267.61404542
658	486.2671144993	486.2669173638	486.2673116347	666.14308912	666.4147497738	2	1	486.1898498535	486.3296508789	653.5324298753	675.8946169438	[129][M+1]+		38	1669704.23480483
658	485.2715293778	485.271491384	485.2715673716	664.6510083097	664.7301353054	2	1	485.2707824707	485.2726745605	649.1695676147	676.958733627	[129][M]+	[M+2Na-H]+ 440.299	38	5573007.96286364
658	442.3113171322	442.3112855391	442.3113487252	664.6510083097	664.7301353054	2	1	442.3106079102	442.3125	648.806472269	677.3157366006	[106][M+1]+		38	8806589.04189519
658	463.2859160546	463.2858448491	463.2859872602	661.8299915559	661.9000773267	2	1	463.2554626465	463.2901611328	648.4394041999	669.3751481149	[119][M]+	[M+Na]+ 440.299	38	10366563.4765752
658	441.3078149515	441.3077721944	441.3078577087	664.6510083097	664.7301353054	2	1	441.3075866699	441.3082885742	648.806472269	677.3157366006	[106][M]+	[M+H]+ 440.299	38	36715657.1400065
301	624.4084941069	624.4084538219	624.4085343919	645.9580778995	646.2606708393	2	1	624.2860717773	624.4097900391	632.3986854458	659.3863087393	[204][M]+	[M+H]+ 623.399	107	7806139.07068915
301	625.4117069757	625.4117064047	625.4117075466	645.59590242	645.8973050617	2	1	625.3350830078	625.4122314453	632.3986854458	658.2341725783	[204][M+1]+		107	2637418.23389988
301	646.3904212738	646.3903999481	646.3904425995	645.9580778995	646.6217476196	2	1	646.2756958008	646.391418457	632.0296805686	659.3863087393	[211][M]+	[M+Na]+ 623.399	107	1881758.72242899
301	312.7079614591	312.7079312087	312.7079917094	645.8973050617	645.9580778995	2	1	312.7067260742	312.7084655762	632.3851797825	659.0284967639		[M+2H]2+ 623.399	107	291138.453472209
301	647.3918274409	647.3916309013	647.3920239805	645.2323995436	645.536461495	2	1	647.3384399414	647.3943481445	633.1385562626	656.1447169487	[211][M+1]+		107	665092.754546189
301	331.6814885908	331.6814529498	331.6815242319	645.8973050617	645.9580778995	2	1	331.6802978516	331.6818237305	632.7509053829	659.3150327862		[M+H+K]2+ 623.399	107	281048.000973362
1233	927.3076797659	927.3076036288	927.307755903	943.4205498916	944.0905089095	2	1	927.3012695313	927.3210449219	930.3750444217	956.9216500981	[267][M+1]+		10	419170.097907983
1233	770.3234532016	770.3233830359	770.3235233674	942.4310315715	943.0997330761	2	1	770.3200683594	770.4456176758	928.9806170025	955.8732315168		[M+H]+ 769.316	10	1547816.73116004
1233	926.3052333712	926.3050541291	926.3054126132	943.0900158259	944.0905089095	2	1	926.3010864258	926.3080444336	930.030449745	956.5700869295	[267][M]+	[M+Na+CF3COOH]+ 769.316	10	618417.044446691
1233	787.3500058573	787.3498786789	787.3501330358	943.0900158259	943.4297986007	2	1	787.2567138672	787.3529052734	929.6826224968	956.2234815566		[M+H+NH3]+ 769.316	10	3963221.9932688
1233	793.3069243527	793.3067488972	793.3070998083	942.4310315715	943.4297986007	2	1	793.3031616211	793.3385009766	928.9806170025	956.2234815566	[252][M+1]+		10	1144625.56004152
1233	792.3054707028	792.3052242861	792.3057171195	942.7597780624	943.4297986007	2	1	792.303894043	792.3962402344	928.9806170025	956.5700869295	[252][M]+	[M+Na]+ 769.316	10	2842744.47756651
536	396.2371843857	396.2371762633	396.237192508	756.6489586962	756.7019027007	2	1	396.2060852051	396.2377929688	745.4534759145	769.0399881982		[M+2H]2+ 790.46	74	1315248.92182849
536	836.433881087	836.4338148613	836.4339473126	758.0833182466	758.1343999464	2	1	836.4303588867	836.4384155273	744.3860554498	771.9571368346	[258][M+1]+		74	314621.003721923
536	792.4699554013	792.4697956334	792.4701151691	757.7750553316	758.0833182466	2	1	792.4653930664	792.471862793	744.7447297314	771.9571368346	[251][M+1]+		74	678657.925730528
536	835.4310970382	835.4309527217	835.4312413547	758.0833182466	758.1343999464	2	1	835.4291992188	835.432800293	744.7447297314	771.9571368346	[258][M]+	[M+2Na-H]+ 790.46	74	722114.877268826
536	813.448806275	813.4487381937	813.4488743563	758.0833182466	758.497118347	2	1	813.4448852539	813.4506225586	745.0993719191	771.9571368346		[M+Na]+ 790.46	74	361940.547543673
536	791.4668004376	791.4667176118	791.4668832634	758.0833182466	758.1343999464	2	1	791.4638061523	791.4683837891	744.7447297314	772.3198293018	[251][M]+	[M+H]+ 790.46	74	1541261.33948404
221	285.117080221	285.1170633625	285.1170970795	1021.5346283318	1022.0322114007	2	1	285.1130981445	285.2428283691	1008.4556673401	1034.5475393834		[M+2H]2+ 568.213	32	16425483.2733384
221	875.307947832	875.3078295232	875.3080661408	1021.8752021845	1022.3725618277	2	1	875.3059082031	875.4119873047	1009.1584801452	1034.5475393834		[3M+2Na]2+ 568.213	32	1071521.25498947
221	586.2460705536	586.2460242464	586.2461168608	1021.8752021845	1022.3725618277	2	1	586.1772460938	586.247253418	1009.1584801452	1034.5475393834		[M+H+NH3]+ 568.213	32	1497574.04282857
221	307.095607478	307.0955894226	307.0956255334	1022.2159856139	1022.7126231686	2	1	307.095123291	307.2271118164	1009.5097790257	1035.2661411844		[M+2Na]2+ 568.213	32	44099287.4971758
221	592.207233585	592.2071057977	592.2073613723	1021.8752021845	1022.7126231686	2	1	592.2036743164	592.2880859375	1009.1584801452	1034.9080318539	[193][M+1]+		32	1133697.76695786
221	591.2000159099	591.1999557192	591.2000761007	1021.8752021845	1022.3725618277	2	1	591.0735473633	591.2017211914	1009.1584801452	1034.5475393834	[193][M]+	[M+Na]+ 568.213	32	4016721.5647131
11	511.1295666915	511.1295020112	511.1296313717	81.7209168342	82.6243490882	2	1	511.1287536621	511.1299438477	72.2234923551	93.5195111384		[2M+Na]+ 244.07 [M+Na]+ 488.14	15	408955.964793689
11	245.0766179471	245.0765772457	245.0766586484	81.3926524733	82.2963701065	2	1	245.0027008057	245.130859375	69.3749998098	93.1719890589		[M+H]+ 244.07 [M+2H]2+ 488.14	15	38006451.7060396
11	113.0360308733	113.0357831671	113.0362785794	81.3926524733	82.2963701065	2	1	113.0345840454	113.0599746704	69.691730483	93.5195111384	[2][M]+	[M+H-C5H8O4]+ 244.07	15	27214412.9046531
11	267.059472629	267.0594516492	267.0594936087	81.3926524733	81.9686376814	2	1	267.058380127	267.1193847656	69.3749998098	93.1719890589		[M+Na]+ 244.07 [M+H-H20]+ 284.076 [M+2Na]2+ 488.14	15	12494851.009107
11	114.0379418723	114.0378418989	114.0380418457	81.3926524733	82.2963701065	2	1	113.9536895752	114.0381393433	69.691730483	93.5195111384	[2][M+1]+		15	1004791.28278857
192	358.1920706168	358.1919343371	358.1922068964	124.9313784482	126.3022404916	2	1	358.1284179688	358.2174682617	113.4385074022	136.9548991378	[72][M+1]+		4	4844299.5471905
192	344.1794153883	344.1793888667	344.1794419099	124.2937375468	125.6636618668	2	1	344.176361084	344.2382202148	111.6325458365	136.9548991378	[63][M+1]+		4	7398637.9984751
192	271.0980341673	271.0980298398	271.0980384949	124.2937375468	125.3456405579	2	1	271.0923461914	271.2274780273	112.3569923477	136.5981700078		[2M+Na+2K]3+ 356.183	4	3765338.05041942
192	343.1748898783	343.174872475	343.1749072815	124.6129282325	125.6636618668	2	1	343.1726074219	343.2344970703	111.9940617771	137.3130076181	[63][M]+	[M+H-CH2]+ 356.183	4	54550639.6634662
192	357.1888174224	357.188765965	357.1888688798	124.9313784482	125.9819660031	2	1	357.066619873	357.2136535645	112.7181403048	137.3130076181	[72][M]+	[M+H]+ 356.183	4	33758752.3676638
175	285.1212925234	285.1212699175	285.1213151293	477.1556398467	477.551697719	2	1	285.1211242676	285.1213989258	456.2502037502	493.1216799846		[M+Na]+ 262.132	18	18785833.401073
175	307.1032596531	307.1032313683	307.103287938	477.1556398467	477.551697719	2	1	307.1030578613	307.1033630371	456.9567866033	494.2268811844		[M+2Na-H]+ 262.132	18	5560768.36783358
175	263.1393322859	263.1393090611	263.1393555106	477.5184480606	477.9141055286	2	1	263.1391906738	263.1394348145	455.5440106916	493.8566083793	[35][M]+	[M+H]+ 262.132	18	88449327.9019363
175	264.1426525194	264.1426311497	264.142673889	477.1556398467	477.9141055286	2	1	264.1425170898	264.1427612305	455.8976775988	493.8566083793	[35][M+1]+		18	13419826.1600863
73	216.1960934883	216.1960913978	216.1960955789	793.8371209344	793.8414146111	2	1	216.1959991455	216.1962127686	778.0768109948	807.4523653647		[M+H+NH3]+ 198.163	61	6656778.89665101
73	199.1697287066	199.1697245924	199.1697328208	794.539974375	794.8926411437	2	1	199.1696472168	199.1697998047	777.7222949465	808.2089040763		[M+H]+ 198.163	61	29961529.3896351
73	182.1626385437	182.1625355793	182.1627415082	794.539974375	794.5446236214	2	1	182.1543579102	182.190826416	780.5346993564	808.2089040763	[13][M+1]+		61	1409992.91685165
73	221.1517490744	221.151748127	221.1517500218	794.539974375	794.5446236214	2	1	221.1510925293	221.1543273926	780.8856661199	807.8071942042		[M+Na]+ 198.163	61	12766396.9873234
73	181.1589409412	181.1589394332	181.1589424492	794.539974375	794.5446236214	2	1	181.1588745117	181.159072876	780.1810206819	808.1640060159	[13][M]+	[M+H-H20]+ 198.163	61	10600660.0960852
147	274.1250582137	274.1250274868	274.1250889407	456.9567866033	457.6286829795	2	1	274.1184692383	274.2377319336	443.9068903643	470.1893611054	[40][M+1]+		49	3322407.39681757
147	523.2537179715	523.2536224959	523.2538134472	456.9567866033	457.6286829795	2	1	523.212097168	523.2857666016	443.9068903643	470.5584540293		[2M+Na]+ 250.128	49	1301447.14936228
147	251.1307945288	251.1305793353	251.1310097222	456.9567866033	457.6286829795	2	1	251.0439758301	251.1393890381	443.9068903643	470.1893611054		[M+H]+ 250.128	49	15279350.165135
147	273.119894503	273.1198757657	273.1199132403	456.9567866033	457.6286829795	2	1	273.0131835938	273.121307373	443.9068903643	470.5584540293	[40][M]+	[M+Na]+ 250.128	49	23980056.3196895
147	289.0950681702	289.0950478999	289.0950884406	456.6031154125	457.2731863026	2	1	289.0615539551	289.1547851563	443.5371291467	469.4493931451		[M+K]+ 250.128	49	3972872.24306839
664	486.7280139032	486.7278649563	486.7281628501	622.099160813	622.8444190048	2	1	486.6932373047	486.7297973633	609.5483522664	634.6007163246		[M+2Na-H]+ 441.757	66	371041.37615723
664	443.767055208	443.7670112669	443.767099149	622.4578222052	622.8444190048	2	1	443.6561889648	443.7682189941	609.8939884816	636.8472222777	[107][M+1]+		66	1269123.09356625
664	884.521156817	884.5211489174	884.5211647167	622.099160813	622.4830120572	2	1	884.5183105469	884.5228271484	609.1912035569	635.3466790952		[2M+H]+ 441.757	66	794457.155978276
664	442.7642588923	442.7642216487	442.7642961358	622.4578222052	622.8444190048	2	1	442.7402954102	442.7645263672	609.1912035569	635.7247682524	[107][M]+	[M+H]+ 441.757	66	10318465.0434609
664	464.7459707763	464.7458796846	464.746061868	622.4578222052	622.4830120572	2	1	464.5988464355	464.7471618652	609.5348049889	635.7247682524		[M+Na]+ 441.757	66	1825235.09470726
276	336.6394775699	336.6393642056	336.6395909342	492.8259532904	493.1216799846	2	1	336.6388244629	336.6721496582	479.6601356477	505.6048233482		[M+3Na-H]2+ 605.319	99	326325.835840361
276	303.6663251598	303.6662723026	303.6663780169	493.4894523924	493.5621946502	2	1	303.6657409668	303.6665344238	480.0150173735	506.9750440755		[M+2H]2+ 605.319	99	3436998.67012128
276	606.3252910614	606.3251979774	606.3253841453	493.1933773853	493.4894523924	2	1	606.3232421875	606.3255004883	480.0150173735	506.9750440755	[198][M]+	[M+H]+ 605.319	99	8421557.5818446
