peakID	mzmed	mzmin	mzmax	rtmin	rtmax	npeaks	all_sample_valid	mzmin_full	mzmax_full	rtmin_full	rtmax_full	isotopes	adduct	pcgroup	medianPurity	i
292	185.0402129196	185.0396306741	185.0407951651	39.9779595352	40.7167314713	2	1	184.9967956543	185.117980957	27.5501836508	51.6955781226		[M+2H-HCOOH]2+ 414.067	27	0.6046109885	14103329.755114
220	169.0752812709	169.0744325246	169.0761300172	39.3507676809	39.7725457994	2	1	169.0586090088	169.1226501465	26.3822998508	51.3745740346		[M+H]+ 168.065	27	0.6043824453	40592684.1071982
526	240.0155683354	240.0155483136	240.0156280905	1652.0468401394	1652.5806819288	4	1	240.0153808594	240.0157165527	1639.7890825999	1674.3420454519			448	0.6028562816	8952987.04548375
401	212.2002546635	212.1987512474	212.2013230526	799.2400738924	803.121411802	4	1	212.1647186279	212.2014160156	785.6256800843	813.8634163553			932	0.6012029388	2069824.30161926
124	146.1180391669	146.0338492994	146.1655613727	43.7473387967	68.3023167354	6	1	145.9771270752	146.0442962646	32.1785404508	55.5861923375			502	0.5996570724	50913560.9245213
523	239.1618724941	239.1320761021	239.162025407	983.1220234604	1036.7447504584	5	1	239.1280212402	239.1620330811	973.7120683969	998.0340939432			775	0.5990061914	4535616.2325747
924	292.2617714667	292.2063680667	292.284782647	1131.4920882494	1269.4802022716	14	1	292.1035461426	292.2485961914	1158.7782143843	1183.7391004315			1494	0.598937594	1046958.92094039
260	178.1593146664	178.1593146664	178.1593146664	714.9464764963	714.9464764963	1	0	178.1591796875	178.1594085693	700.1239143129	731.8163882745			804	0.5985892099	4259320.0090482
159	156.0518132464	156.0309287778	156.0734287158	45.9602585936	51.7181037643	4	1	155.9743041992	156.0424346924	34.5088451842	59.1484160382		[M+3H-C4H8]3+ 521.195	10	0.5985336549	219673354.742684
671	261.2118043555	261.2101993579	261.2130277801	1179.8930474733	1181.2134647622	4	1	261.184967041	261.2215270996	1167.5919065824	1192.7144845472			904	0.5971284544	5225406.67075274
218	168.9778011128	168.9777514641	168.9778363002	1293.3336125109	1293.8604506855	4	1	168.9776763916	168.9778289795	1278.7791542498	1306.8839210226	[28][M]+	[M+K]+ 130.015 [M+Na]+ 145.989 [M+H]+ 167.971	68	0.5940585288	10000973.481755
261	179.0458013679	179.0403006293	179.0521168449	46.3983251808	53.8038142638	4	1	179.0401306152	179.0404205322	32.2145131	61.888451281		[M+H-COCH2]+ 220.06	413	0.5937130505	41490736.0099246
291	184.9776936207	184.9776350293	184.9777786885	1616.0235334138	1616.488000644	4	1	184.9775238037	184.977722168	1601.233558032	1631.2330098171			122	0.5904887751	9411595.35719595
993	300.0241943016	300.0241750137	300.0242313789	1648.7694121313	1649.7696227324	3	0	300.0235900879	300.0252685547	1636.5850579441	1666.5078563134			9	0.5903786841	2017660.53952144
917	292.0251881662	292.0251713944	292.0252553262	1648.7843599198	1649.2909091298	4	1	291.9938659668	292.0262451172	1636.0559033448	1664.481945105			9	0.5898409364	2705005.3199724
130	148.0527579684	148.0433300548	148.0613397263	33.8601904508	62.5353443133	6	1	148.0032501221	148.0476226807	43.34966187	68.6912870218			650	0.5885149602	29008778.6289419
934	293.2090194498	293.2089748383	293.2090962865	1097.7004736905	1102.4023710036	4	1	293.2088012695	293.209564209	1083.6007019821	1111.8354061123			1564	0.5874460229	6912946.62261241
775	274.2083126557	274.2079697127	274.2086555987	1234.7776345861	1235.0168615593	2	0	274.0905151367	274.237701416	1226.8874802517	1244.66808799	[96][M+1]+		167	0.5855379185	1261449.83403137
999	300.2898364834	300.2897558331	300.2898835661	1307.3628543338	1307.9270764336	4	1	300.2895202637	300.2899475098	1291.3642400448	1323.5447815473			1077	0.582565618	5447993.21977905
374	205.0417295264	205.0410074904	205.0424515624	149.3940037671	150.223200291	2	1	204.9448242188	205.046081543	136.9548991378	162.0425533449	[48][M+1]+		2	0.58238839	3690329.68993415
794	276.2803579225	276.2792587012	276.2807425763	1141.1975785993	1144.5544822752	4	1	276.2523193359	276.2901611328	1130.4125877658	1152.214170334	[97][M+2]+		44	0.5805376651	335962.825662169
285	183.1774454787	183.1774119488	183.1774790086	1022.5600953361	1023.0556890476	2	1	183.1747131348	183.1941223145	1009.5097790257	1035.2661411844		[M+H]+ 182.169	53	0.5795873402	3100654.15968439
289	184.1761070415	184.1758104898	184.1764035933	863.3176168571	863.5261670023	2	1	184.1698303223	184.1783752441	851.2418298445	883.287273197	[37][M+1]+		714	0.57157479	1217263.93018295
2	101.0084107907	101.008254659	101.0084975209	48.8122644442	52.7581604864	4	1	101.0032196045	101.0084991455	34.5088451842	63.9827310514		[M+H-H20]+ 118.018	8	0.5701666236	8793845.69726742
845	283.2309532594	283.2257166842	283.2349214639	1241.9396744201	1242.9578972145	4	1	283.1669006348	283.2633361816	1229.1274892807	1257.1338207147			240	0.5683231483	5866395.95207053
907	290.1669464271	290.1604961691	290.1713045858	64.6259971051	120.3958806304	4	1	290.0912780762	290.1713562012	51.8319225873	76.9349383291			942	0.5669713546	27380881.2746381
856	285.083567816	285.0537075776	285.1194392629	891.1960270536	910.1656652857	4	1	285.052947998	285.2427368164	878.3611315007	905.1945205395			680	0.5669309788	11060307.6562804
351	200.1731213711	200.1731213711	200.1731213711	794.539974375	794.539974375	1	0	200.1727752686	200.2014007568	777.3675991293	808.2089040763	[43][M+1]+		104	0.5635559885	3886601.19168947
413	215.0411241849	214.9567827099	215.1262502701	52.340982412	57.6840397519	4	1	214.9541015625	215.1258392334	38.7228692305	65.5807155015		[M+Na]+ 192.057	23	0.562843088	19272295.1832413
844	283.2632971202	283.2631612212	283.263321344	1180.2343769537	1181.2134647622	4	1	283.2630004883	283.2633666992	1166.7823237118	1194.1012663706			905	0.5621204501	6876876.22147045
851	284.1052456567	284.09978121	284.1124973569	80.7373442032	128.5676898767	4	1	284.0981140137	284.1531982422	71.1590699433	90.3517456351			818	0.5614641238	8439619.42434593
199	164.930461506	164.930461506	164.930461506	35.8197544331	35.8197544331	1	0	164.9205169678	164.9484558105	22.1221744508	47.2262500525			848	0.5611307116	3436657.75658549
76	130.0822079307	130.0819304438	130.0824854177	38.7228692305	39.1414893877	2	1	130.0501556396	130.097869873	25.6057948508	53.9669343267			683	0.5597389738	27200332.4842919
310	190.0874397666	190.0854634527	190.0894160804	261.1898835131	262.7942438981	2	1	190.0774078369	190.1442718506	248.8365272252	273.9191235592	[39][M+2]+		6	0.5596889583	4339036.33415227
192	163.1448155548	163.1447706836	163.1448604261	901.3474537198	901.6121829866	2	1	163.1328735352	163.1482543945	889.1858451391	912.9867246157			678	0.556078794	30925378.7295494
715	267.0431761956	267.022044167	267.0594936087	38.4086759891	81.9686376814	4	1	266.8819580078	267.049987793	25.3096201	50.8627153324			556	0.55511472	1709295.10914395
287	184.0890563958	184.0348137633	184.0965169933	41.8615726778	75.9481458338	6	1	184.0190887451	184.0949249268	30.2706664508	52.9852648077			3	0.553699934	22867414.3904874
427	218.2117010088	218.2116502985	218.2117517191	935.0128019572	935.703017556	2	1	218.2114257813	218.2119140625	922.3215477627	947.7825327098			701	0.5536319022	3948648.8351357
837	282.1399273555	282.1390485892	282.1408061219	824.2889667723	824.4224184914	2	0	281.9514465332	282.1470031738	811.8540102484	837.5054975372		[3M+2Na+K-H]2+ 160.121	73	0.5510206894	823583.007966084
717	267.1722608072	267.1721386812	267.1723542112	1169.9147881509	1170.7668079048	4	1	267.1717529297	267.2126464844	1143.3091445162	1182.2879103904	[90][M]+		128	0.5508066364	26450469.6890505
649	258.9976550864	258.9976436545	258.9976983322	1651.7194407191	1652.7573225674	4	1	258.997467041	258.9978637695	1639.4934223812	1670.1637221145		[M+H]+ 257.992 [M+H]+ 257.992	9	0.5503691641	13273194.6434738
112	143.0015683003	143.0003925819	143.0027440186	46.0801543245	46.5928763726	2	1	142.9387359619	143.0193328857	29.7974983	60.9213348032			503	0.5499056297	7022821.91603097
331	196.0214807211	196.0214277935	196.044994855	1649.7696227324	1735.3051680788	5	1	196.0209960938	196.0219116211	1638.3444066415	1667.8760959232	[42][M+1]+		9	0.5487868291	4822790.42193617
683	263.1447583638	263.0938671516	263.1942407122	61.0751093243	72.1099495659	4	1	263.0528259277	263.1968383789	48.7911933205	74.2208638954			396	0.5486336104	54491427.0518069
318	192.1928408614	192.1680497992	192.1955221706	774.5377653783	923.6747583441	8	1	192.123916626	192.183380127	821.1553463359	846.9250921687			1492	0.5485672116	3716881.72302444
382	206.1608012549	206.160644464	206.1609580457	1021.8752021845	1022.3725618277	2	1	206.1539916992	206.1910858154	1009.1584801452	1034.5475393834	[51][M+1]+		53	0.5484708112	531782.423142504
89	134.0355734636	134.035563801	134.0355831261	1644.524769712	1644.6476751686	2	0	134.0354309082	134.0356750488	1631.2330098171	1660.5509358889			47	0.5483952743	3384425.04522511
193	163.1448432092	163.1446316864	163.145054732	793.4831918671	793.8414146111	2	1	163.1329193115	163.1482543945	779.4793927417	805.6659457152			104	0.5446067828	31219042.826252
944	294.9637668243	294.9636318864	294.9641964115	1653.2450000862	1654.643323154	4	1	294.9385681152	294.9652709961	1640.8342458731	1672.9438289002			453	0.5430714911	2534644.88579481
116	144.1749762407	144.1749302717	144.1750152318	881.3875613085	895.9649016663	4	1	144.1747894287	144.1750030518	868.5213548426	895.5568684462			621	0.5430490114	21701627.5813712
250	176.0842845124	176.0174050561	176.1647233504	42.8033503461	70.5237848265	6	1	176.0110473633	176.0234222412	30.6677974508	54.9372540484			3	0.5424848393	82953644.0424216
901	290.0093237863	289.9613609353	290.0557622033	37.7765892881	77.1559919274	4	1	289.8801269531	289.9945068359	24.8400484508	49.7689036186			645	0.5406740189	1949046.83373991
504	235.0520911844	235.0196556175	235.0728542219	40.2919691929	49.1382508427	4	1	234.9603729248	235.1380462646	27.1609216508	51.6955781226		[M+Na+K-H]+ 174.112	3	0.5405701444	70884136.9850748
767	274.0008285631	273.9999452098	274.0020763763	1650.0710143955	1650.2761435648	4	1	273.9909057617	274.014831543	1637.2134397797	1667.0924843033	[94][M+1]+		9	0.537885674	4842263.81202685
930	293.0479711847	292.9713288705	293.1246043696	46.3472135478	47.6683069882	4	1	292.9594726563	292.9860229492	32.9380817826	60.4329323509			508	0.5378227562	15340047.7631673
521	238.1056390771	238.1052264507	238.1060517035	103.7852586303	104.9171743704	2	1	238.0935974121	238.1441497803	93.5195111384	116.2401142202			817	0.5370760823	2243141.56222662
408	214.1804889271	214.1804654741	214.18051238	752.7572983821	752.8215592905	2	1	214.1803283691	214.1806182861	739.7716350306	766.4891221987			18	0.5359965549	2604858.11831188
805	278.1623340066	278.1421906517	278.1774414387	903.6075226086	962.8887476588	6	1	278.1445922852	278.1835632324	889.904914666	916.4673719988	[102][M+1]+		28	0.5342898982	11582543.766468
541	243.1399805011	243.11772587	243.1649035658	45.010412694	77.9476237283	4	1	243.0656280518	243.1707000732	35.5699515127	54.7587222293			536	0.5339105469	6517520.44907738
965	297.0651652593	297.0523267821	297.0709158759	41.5478786325	43.8803767084	4	1	296.9571533203	297.0912475586	29.0906656508	52.9852648077	[117][M+2]+		3	0.5335940747	45757533.1182911
770	274.1686691563	274.1607112536	274.1763275873	51.3745740346	93.4542775074	4	1	274.0841064453	274.1876525879	40.7167314713	62.8609316048			1	0.5334090568	13072516.1802326
700	265.0850013896	265.0683739001	265.1065563599	42.4896714603	45.4993553368	4	1	264.9743652344	265.1442565918	30.6677974508	54.2895819108		[M+Na+NaCOOH]+ 174.112	3	0.5295407022	35116247.8947793
29	115.0241166468	115.024107396	115.0241621881	1645.2899283278	1645.5063486492	4	1	115.0239715576	115.0241622925	1631.556038234	1660.2235266221		[M+H+Na]2+ 206.063	47	0.5293457234	10097080.2196364
240	174.0653036547	174.0622100295	174.0663599072	1643.5364421532	1644.3666946985	3	0	174.0612030029	174.128112793	1630.4758509751	1656.2857494857		[M+H]+ 173.061	47	0.5272836739	6435625.38202052
399	212.1124533483	212.1029963845	212.1141644598	52.6631285047	92.9907053968	4	1	212.0199279785	212.1134033203	41.2345464272	64.3050274865		[M+2Na]2+ 378.255	1	0.526198842	35358375.7161383
625	255.0138171843	254.9829491376	255.0445794715	38.7228692305	42.9272061352	4	1	254.9461975098	254.9945831299	28.3203046508	54.3383051175		[M+3H-CH2]3+ 776.032	3	0.522069614	125603324.525351
833	281.9825328613	281.9823934971	281.9826722255	1652.0468401394	1652.0468525233	2	0	281.9800720215	282.0136108398	1639.708081396	1667.0924843033			452	0.5215686979	1250902.96491215
236	173.0026640835	172.9862495957	173.0204945913	40.9202084109	43.2444970525	4	1	172.9799957275	173.0816955566	28.3203046508	53.6448009723		[M+H]+ 171.993 [M+H]+ 171.993 [M+H-CO]+ 199.995 [M+H-CO]+ 199.995	3	0.5200192499	33919969.0430207
134	149.0615768641	149.0599821744	149.0631715539	148.4401085407	149.5871387608	2	1	149.0598144531	149.0963287354	136.2402985817	161.3043487852		[M+H-NH3]+ 165.079	2	0.5188249932	11142846.5193263
135	149.0695575331	149.064842969	149.0742720973	33.8601904508	33.9331201	2	1	149.0598602295	149.1176300049	19.4099134508	45.3270320321			847	0.5186908416	7419671.56263408
30	115.0270001969	115.0183017942	115.0358115452	44.0626914898	48.2313942764	4	1	114.8927078247	115.0369567871	31.8168076508	57.2095961865		[M+3H-CH3]3+ 357.081	3	0.5161082633	21888175.5128924
431	220.0211004631	220.0210771281	220.0211575354	1654.0817274525	1654.643323154	4	1	220.0208892822	220.0212249756	1641.1782962383	1675.2406115177	[54][M+1]+		9	0.5151278971	8941396.97361
221	169.1588663615	169.1588636557	169.1588690674	926.4943204155	926.8021758461	2	1	169.1586456299	169.1590423584	913.7015116053	938.7532142088			586	0.5130536219	1754294.31254084
216	168.0947033839	168.0945197285	168.0948870392	148.4401085407	149.5871387608	2	1	168.0899658203	168.1233520508	136.2402985817	160.5675074501	[26][M+2]+		2	0.5122751823	5690195.13610316
575	248.0546144005	248.0540494448	248.0551793563	64.6259971051	65.1301382144	2	1	248.0265655518	248.1327972412	51.5080987425	77.7504027936		[M+K+HCOOH]+ 163.096 [M+Na+HCOOH]+ 179.07 [M+H+HCOOH]+ 201.053	724	0.5108315882	39008905.5680356
708	266.183842932	266.1709150376	266.1968417662	823.9910495104	831.3289876589	4	1	266.0797119141	266.2118225098	811.0180029729	839.0392793227			73	0.5101777361	8829035.4666801
31	116.0016465426	116.0013421608	116.002412574	886.894255204	945.0833223568	4	1	116.0009536743	116.0248413086	874.9902416639	898.0107953716			740	0.5088056296	968519.622839424
101	139.063393762	139.0585544883	139.0694033559	44.3182571669	48.3035517065	4	1	139.0578155518	139.0617370605	30.6414545826	56.7981331998	[15][M+1]+		497	0.5083398627	37247250.9761781
743	270.1913905959	270.1913905959	270.1913905959	466.4239187171	466.4239187171	1	0	270.191192627	270.1915588379	443.8785518031	483.3004749461		[M+H+NH3]+ 252.158	1170	0.5066486363	4727926.86574822
186	162.0800942736	162.0499616175	162.1100627715	43.1176730996	65.6581252905	4	1	162.0075378418	162.1126556396	31.4429320508	55.261908007			413	0.5059225162	123026847.017976
174	159.0078944942	158.9962142975	159.0204773939	55.1971364654	55.5861923375	4	1	158.9642791748	158.9967346191	41.3460401498	71.1709907731		[M+H-CH2]+ 172.025	23	0.5058307612	68897102.0897875
273	181.1092637631	181.109127079	181.1094004472	43.7473387967	44.1798141313	2	1	181.0741729736	181.159072876	31.8168076508	55.261908007		[M+H-HCOOH]+ 226.106	3	0.5042750462	7790737.19635184
480	231.0026226551	231.0025658308	231.0433653188	1647.9792761823	1651.7219471821	4	1	230.9519958496	231.0029449463	1635.0470880644	1663.6260542309		[2M+2Na+K]3+ 304.032	169	0.5041479406	4076461.07938535
980	298.2784236371	298.2103256113	298.2911776122	1195.136189728	1246.0369464519	6	1	298.243347168	298.3471984863	1227.3930037089	1260.9057751724			106	0.5033820809	2949537.49918415
100	138.9682242923	138.9681025798	138.9687293693	1649.2909091298	1649.7853563665	4	1	138.9680175781	138.968170166	1635.9286490963	1667.3511486906			9	0.4986836527	12554967.2708229
842	283.1829907285	283.1776200569	283.1883614	1125.1876035436	1125.6001479106	2	1	283.1490783691	283.188293457	1112.7316524714	1137.3921876696			965	0.4986613179	6260480.4053198
544	243.1929522652	243.1929461465	243.1929583838	987.2284564383	987.5071344122	2	1	243.1786804199	243.196105957	972.6255142539	1001.0405389149		[M+H]+ 242.187	1057	0.4976207514	2085722.63140696
47	121.0368920286	120.9723127177	121.0664695269	40.6061326824	69.2533142935	6	1	120.956741333	121.0286407471	27.9319318508	52.8032665128	[5][M+1]+		3	0.4946256132	18630479.0654774
648	258.6593782801	258.6593782801	258.6593782801	318.8209066855	318.8209066855	1	0	258.5921630859	258.6789855957	305.8596178183	331.9667691846			1416	0.4943839729	127304.060417592
324	193.1570612116	193.1570591104	193.1570633128	1003.1526027861	1003.3866112301	2	1	193.1561431885	193.1598968506	989.3436262884	1016.6428558366		[M+Na]+ 170.168	242	0.4937071484	5212941.55945031
167	157.0834786827	157.0810108935	157.085946472	261.5115427933	263.1155553343	2	1	157.0761566162	157.122543335	249.1892201886	274.2800307078			6	0.4934655173	12622226.2836504
651	259.029322282	258.9976494741	259.0674796383	45.445910076	54.1521918904	4	1	258.8992919922	259.0125427246	33.2658847	59.30943326		[M+K]+ 220.06	413	0.4933087438	35517592.9928447
288	184.1771949206	184.1771809389	184.1772089023	935.0128019572	935.703017556	2	1	184.1696166992	184.1782836914	923.6845821199	947.1054469516	[36][M+1]+		697	0.4925815932	522301.634425285
589	250.0595552051	250.0590658765	250.0597549152	1651.3922910285	1651.7219471821	4	1	250.0145874023	250.0601501465	1638.0708426323	1668.1135252353			9	0.4914871702	2059377.04588272
834	282.0782423919	281.9888117776	282.1290521507	41.8615726778	150.223200291	10	1	281.9515075684	282.1427612305	30.2614589826	55.7407222979		[M+Na]+ 259.094 [M+3K-H]2+ 448.274	5	0.4861083336	18482382.1903178
